ticker,date,mean_sentiment,count,rolling_mean,rolling_std,z_score
ENR,2025-02-03,0.0,1,-0.023870000000000006,0.4684644609123846,0.050953705118869916
ENR,2025-02-04,-0.2732,1,-0.009633333333333337,0.453447978488605,-0.5812500643296836
ENR,2025-02-05,-0.4767,1,-0.029790000000000004,0.4605040943694579,-0.9704799706763271
ENR,2025-02-06,0.25,1,-0.04415,0.44400274210864965,0.6624959084780159
ENR,2025-02-07,0.4767,1,-0.018393333333333338,0.45124229819262396,1.0971784677906913
ENR,2025-02-08,0.6705,1,0.003956666666666664,0.46846111875118224,1.4228359764630971
ENR,2025-02-09,0.875,1,0.007773333333333332,0.47525457565199836,1.824762371781323
ENR,2025-02-10,-0.7906,1,-0.02768666666666667,0.4940810611514125,-1.5441055999099234
ENR,2025-02-11,-0.4019,1,-0.02768666666666667,0.4940810611514125,-0.7573925874860736
ENR,2025-02-12,-0.128,1,-0.046003333333333334,0.48698919656878703,-0.16837471394518844
ENR,2025-02-13,0.0,1,-0.06934666666666667,0.46632814237167386,0.14870787406048472
ENR,2025-02-14,0.2732,1,-0.05431,0.469965791381634,0.696880509190182
ENR,2025-02-15,-0.4404,1,-0.05091333333333334,0.4666739478578116,-0.8346012638042896
ENR,2025-02-16,0.8316,1,-0.042723333333333335,0.4801953235373356,1.8207660309822944
ENR,2025-02-17,0.4019,1,-0.012863333333333333,0.4790227065983215,0.865853179025035
ENR,2025-02-18,0.4939,1,-0.020903333333333333,0.4679316384519942,1.100167825873881
ENR,2025-02-20,-0.34,1,-0.03816666666666667,0.469893596417341,-0.64234400220525
ENR,2025-02-22,0.4019,1,-0.012043333333333331,0.47191107116908587,0.8771638527315188
ENR,2025-02-23,0.0,1,0.014870000000000001,0.44737258648461137,-0.03323851404675082
ENR,2025-02-24,-0.0772,1,0.02063,0.44495060334130704,-0.2198671026971455
ENR,2025-02-25,0.4019,1,0.05210333333333333,0.43708318665612306,0.8002976946854525
ENR,2025-02-26,-0.296,1,0.03019666666666667,0.43752626599643324,-0.7455476208354673
ENR,2025-02-27,0.2732,1,0.06407,0.4143230133769945,0.504751107826375
ENR,2025-02-28,0.34,1,0.09663333333333333,0.3952829857843299,0.6156770602806816
ENR,2025-03-01,-0.4767,1,0.07481333333333334,0.4084889731625596,-1.3501302839669473
ENR,2025-03-02,-0.3182,1,0.058276666666666664,0.41417399199331456,-0.9089819108505094
ENR,2025-03-03,0.2023,1,0.07012333333333334,0.4130005883633894,0.320039899193479
ENR,2025-03-04,0.8402,1,0.09727,0.43610582245518165,1.7035544167180903
ENR,2025-03-06,0.4019,1,0.10894666666666668,0.4395171219710868,0.6665345186543267
ENR,2025-03-07,0.1531,1,0.10894666666666666,0.4395171219710868,0.10045873329193745
ENR,2025-03-08,-0.2023,1,0.10220333333333334,0.4427860326141295,-0.6876985968495892
ENR,2025-03-09,-0.25,1,0.10297666666666667,0.4421275457129548,-0.7983593650503555
ENR,2025-03-10,0.5267,1,0.1364233333333333,0.4346533408109973,0.897903294470185
ENR,2025-03-11,0.0,1,0.12808999999999998,0.43479724196536684,-0.29459708488721925
ENR,2025-03-12,-0.1531,1,0.10709666666666666,0.43258357333530395,-0.6014945612948256
ENR,2025-03-13,0.6486,1,0.10636666666666666,0.43161742505278383,1.2562823043277782
ENR,2025-03-14,-0.7845,1,0.05105,0.4360307903949145,-1.9162637556931237
ENR,2025-03-15,-0.0258,1,0.07654333333333334,0.40648181677390705,-0.2517783800160947
ENR,2025-03-16,0.3182,1,0.10054666666666666,0.39843667236470287,0.546268324252311
ENR,2025-03-17,-0.7003,1,0.08146999999999999,0.42271723258478355,-1.849392311781853
ENR,2025-03-18,-0.2732,1,0.07236333333333332,0.4274491867226854,-0.8084313739904789
ENR,2025-03-19,-0.8126,1,0.036169999999999994,0.45494211162634146,-1.8656659348719997
ENR,2025-03-21,0.4404,1,0.06553,0.4515345506694653,0.8302133235301729
ENR,2025-03-22,-0.5423,1,0.019733333333333325,0.4407006211378246,-1.2753177698779854
ENR,2025-03-23,-0.2023,1,-0.00040666666666667464,0.4364185328513124,-0.46261402331902873
ENR,2025-03-25,0.8957,1,0.012986666666666662,0.45775537717577214,1.9283516422667446
ENR,2025-03-26,-0.6597,1,0.002329999999999995,0.46981876193801114,-1.4091178420996084
ENR,2025-03-30,-0.4019,1,-0.024463333333333333,0.46916542298685737,-0.8044852586616121
ENR,2025-03-31,0.743,1,0.00030333333333332956,0.48966454068300563,1.5167458636696884
ENR,2025-04-01,0.0,1,0.0028766666666666632,0.48944599834797975,-0.005877393372049697
ENR,2025-04-04,0.0516,1,-0.008800000000000004,0.4837435976587825,0.12485953362964043
ENR,2025-04-05,0.0,1,0.0010666666666666628,0.4806927919470866,-0.0022190194746753737
ENR,2025-04-06,0.7845,1,0.018109999999999998,0.49937541081939,1.5346971104213651
ENR,2025-04-07,0.9169,1,0.03734,0.5227584241970334,1.6825362524784184
ENR,2025-04-08,0.5106,1,0.07024999999999999,0.5203533479513109,0.846251881983093
ENR,2025-04-09,0.7096,1,0.10451,0.5276794738645147,1.1466999001658362
ENR,2025-04-10,-0.4767,1,0.08187666666666665,0.5378051606447191,-1.0386227346666717
ENR,2025-04-11,0.2732,1,0.06297666666666667,0.5199015614274617,0.40435218689502694
ENR,2025-04-12,-0.296,1,0.03971333333333334,0.5198272629098707,-0.645817095960087
ENR,2025-04-13,0.7351,1,0.05911333333333333,0.5348479124678944,1.2638857718403163
ENR,2025-04-14,0.6808,1,0.08854999999999999,0.5441845609527254,1.0883256205635905
ENR,2025-04-15,0.5994,1,0.11686333333333333,0.548045761041359,0.8804678385793616
ENR,2025-04-16,-0.0258,1,0.09844666666666667,0.5430590891411824,-0.22879032715050554
ENR,2025-04-19,-0.6705,1,0.07609666666666667,0.5607594483858682,-1.3314027410785965
ENR,2025-04-20,-0.5106,1,0.06417999999999999,0.5695280946719747,-1.0092215035169603
ENR,2025-04-21,0.0772,1,0.04513333333333333,0.5587623264602442,0.05738874141678235
ENR,2025-04-23,0.4588,1,0.08657666666666666,0.5409298167767802,0.6881176111741957
ENR,2025-04-24,-0.34,1,0.07610333333333334,0.5461967357339633,-0.7618195168709417
ENR,2025-04-25,0.6597,1,0.08748666666666667,0.5549054661542057,1.031190659012751
ENR,2025-04-26,-0.743,1,0.08606333333333333,0.5570464510336598,-1.4883199269915763
ENR,2025-04-27,0.5574,1,0.11374999999999999,0.5592116765035681,0.7933489564700984
ENR,2025-04-30,-0.128,1,0.13656999999999997,0.5334826837832245,-0.4959298737192104
ENR,2025-05-01,-0.4404,1,0.10720999999999999,0.5403776095759656,-1.0133839565072094
ENR,2025-05-03,0.4019,1,0.13868333333333333,0.5286121288961236,0.49793913585813837
ENR,2025-05-05,0.0,1,0.14542666666666668,0.5253928565817454,-0.27679604860413604
ENR,2025-05-06,0.0516,1,0.11728999999999998,0.5060746560367934,-0.12980298305083288
ENR,2025-05-07,0.93,1,0.17028000000000001,0.5051384599534449,1.5039836801775461
ENR,2025-05-08,0.25,1,0.19201,0.4935648155388826,0.11749216754173518
ENR,2025-05-09,0.6705,1,0.18959333333333334,0.4909444830846605,0.9795540702384004
ENR,2025-05-10,-0.9062,1,0.15938666666666665,0.529385206034147,-2.0128757935066535
ENR,2025-05-11,-0.4215,1,0.14361666666666664,0.5396538725205601,-1.0471835660646287
ENR,2025-05-12,0.5106,1,0.16063666666666665,0.5430096007808979,0.6444882978681296
ENR,2025-05-13,0.2732,1,0.14359333333333335,0.5306363830237293,0.2442476068605172
ENR,2025-05-14,0.1531,1,0.11813333333333333,0.5101830295865996,0.06853749466147496
ENR,2025-05-15,-0.128,1,0.09684666666666665,0.5065526780880356,-0.4438761779235717
ENR,2025-05-16,-0.1779,1,0.06726333333333331,0.49532423131362846,-0.49495525927158057
ENR,2025-05-17,-0.6705,1,0.06080333333333332,0.5038535436382101,-1.4514204426404562
ENR,2025-05-18,0.0772,1,0.05426999999999999,0.5022727443915516,0.04565248713182157
ENR,2025-05-19,-0.128,1,0.05986999999999999,0.49915970296986684,-0.3763725294374199
ENR,2025-05-20,0.7184,1,0.05931333333333332,0.4983894327858927,1.3224330680177347
ENR,2025-05-21,-0.6908,1,0.013593333333333327,0.5023078997596192,-1.4023138669935764
ENR,2025-05-23,-0.6705,1,-0.028736666666666678,0.504741071539508,-1.2714704023904664
ENR,2025-05-24,0.5,1,-0.011210000000000008,0.5138925570986405,0.9947799261507392
ENR,2025-05-25,0.6124,1,0.03155333333333333,0.5105050337374397,1.137788323876557
ENR,2025-05-26,-0.2023,1,0.04183,0.5022513158184649,-0.4860713995386306
ENR,2025-05-28,-0.2732,1,0.030149999999999996,0.50546446155645,-0.600141104017304
ENR,2025-05-29,0.3818,1,0.027583333333333328,0.5034040881037225,0.7036428091018662
ENR,2025-05-30,0.6808,1,0.061609999999999984,0.5121252098717726,1.2090597925359594
ENR,2025-06-01,0.1779,1,0.04554999999999999,0.5001368328285013,0.26462758051931623
ENR,2025-06-02,-0.2263,1,0.06277333333333332,0.48055860881452045,-0.601536062472051
ENR,2025-06-03,0.2263,1,0.05173666666666666,0.4725423502154348,0.36941309758532526
ENR,2025-06-04,-0.6369,1,0.03477333333333333,0.4880953291098479,-1.3761109629102197
ENR,2025-06-05,-0.0516,1,0.04773333333333332,0.4801402908011104,-0.20688397794652147
ENR,2025-06-06,-0.4019,1,0.020939999999999997,0.48211838194254397,-0.8770460032996451
ENR,2025-06-07,0.6249,1,0.041769999999999995,0.4945223548170429,1.1791782400125048
ENR,2025-06-09,-0.4215,1,0.025999999999999992,0.5016895626195341,-0.8919858680404124
ENR,2025-06-10,0.0,1,-0.005000000000000008,0.4717432856821674,0.010598984981354267
ENR,2025-06-12,0.4767,1,0.002556666666666659,0.47774639404498764,0.9924582147420353
ENR,2025-06-13,-0.2732,1,-0.028900000000000006,0.4630935959616477,-0.5275391457156586
ENR,2025-06-14,-0.4019,1,-0.012090000000000007,0.4386582640908211,-0.8886416418209611
ENR,2025-06-15,0.875,1,0.031126666666666657,0.4602657709997813,1.8334479479112393
ENR,2025-06-16,-0.6124,1,-0.006306666666666679,0.46556184368873127,-1.3018535379341776
ENR,2025-06-19,-0.7184,1,-0.03936000000000002,0.48000949459000475,-1.414638684553511
ENR,2025-06-20,0.0,1,-0.04446333333333334,0.47870483921927726,0.09288256497646623
ENR,2025-06-21,-0.5423,1,-0.05827333333333334,0.4871002466626871,-0.9936900463157662
ENR,2025-06-24,0.8074,1,-0.02543000000000001,0.5113690921235956,1.628627957433745
ENR,2025-06-25,0.8591,1,0.02555666666666665,0.5209984086833421,1.5998961214485263
ENR,2025-06-27,-0.1779,1,0.017053333333333313,0.5222068322783233,-0.37332589557048923
ENR,2025-06-28,-0.296,1,0.011453333333333319,0.5247107713866711,-0.5859482025131976
ENR,2025-06-29,0.2023,1,-0.005750000000000019,0.5089573735623135,0.4087768658184646
ENR,2025-06-30,0.804,1,0.044076666666666646,0.5127347668735948,1.4820983136504928
EOAN,2023-01-05,0.5859,1,0.18206666666666668,0.5325727587225367,0.7582688500665973
EOAN,2023-01-06,-0.2023,1,0.08597499999999997,0.47541938941668477,-0.6063593669448328
EOAN,2023-01-07,0.128,1,0.09437999999999998,0.4121539967051151,0.08157145209986696
EOAN,2023-01-08,0.4215,1,0.14889999999999998,0.39208585284348124,0.695255893634144
EOAN,2023-01-09,0.128,1,0.1459142857142857,0.35801093758231944,-0.05003837546210877
EOAN,2023-01-10,-0.1779,1,0.10543749999999999,0.3506686915736847,-0.8079920072946215
EOAN,2023-01-12,-0.4767,1,0.04075555555555554,0.38111842028138415,-1.3577290627241583
EOAN,2023-01-13,0.2732,1,0.06399999999999999,0.3667632266796174,0.5703952435306299
EOAN,2023-01-15,-0.0258,1,0.05583636363636362,0.3489940293836766,-0.23391908388958238
EOAN,2023-01-16,0.5106,1,0.09373333333333334,0.35771295331549985,1.1653664280336915
EOAN,2023-01-17,0.7003,1,0.14039230769230768,0.3815719099146286,1.4673713597863216
EOAN,2023-01-18,0.7506,1,0.1839785714285714,0.4012405976441095,1.4121737229441766
EOAN,2023-01-20,0.5,1,0.20504666666666665,0.39516125075118147,0.7464125917524607
EOAN,2023-01-21,0.1779,1,0.20335,0.3818223566005532,-0.06665403311264129
EOAN,2023-01-22,0.0,1,0.19138823529411764,0.3729731456190126,-0.5131421324623149
EOAN,2023-01-23,0.6908,1,0.21913333333333332,0.3805027139116325,1.2395881801153354
EOAN,2023-01-24,0.5267,1,0.23532105263157893,0.3764540558937178,0.7740093188176048
EOAN,2023-01-26,0.8957,1,0.26833999999999997,0.3950491740210791,1.5880554656381218
EOAN,2023-01-27,-0.6705,1,0.22363333333333332,0.4361571555452614,-2.0500255973458317
EOAN,2023-01-29,-0.0772,1,0.2099590909090909,0.43045094367816167,-0.667112234568112
EOAN,2023-01-30,-0.296,1,0.1879608695652174,0.4335850925598326,-1.1161842920105312
EOAN,2023-01-31,-0.296,1,0.16779583333333334,0.4354094399719265,-1.0651947127357575
EOAN,2023-02-01,-0.2732,1,0.15015599999999998,0.4352714661373214,-0.9726252073377071
EOAN,2023-02-02,0.6249,1,0.1684153846153846,0.4365218580481923,1.0457314037507353
EOAN,2023-02-03,0.4215,1,0.17778888888888889,0.43080706223528287,0.565708254285789
EOAN,2023-02-05,0.1779,1,0.17779285714285714,0.4227538842089527,0.0002534402666538344
EOAN,2023-02-06,-0.3182,1,0.1606896551724138,0.4252305554006031,-1.126188250327541
EOAN,2023-02-07,0.7845,1,0.18148333333333333,0.43307866378175275,1.3923952323140838
EOAN,2023-02-08,0.8074,1,0.19566999999999998,0.44662580970713245,1.3696700609423622
EOAN,2023-02-09,-0.7579,1,0.18445666666666666,0.4664387668600081,-2.020322352300308
EOAN,2023-02-10,-0.5423,1,0.14685,0.4782864253302328,-1.4408730072658376
EOAN,2023-02-11,0.4767,1,0.16948333333333335,0.47725892999960484,0.6437106722485445
EOAN,2023-02-12,0.8689,1,0.19418,0.493917190741874,1.3660589520817372
EOAN,2023-02-13,-0.296,1,0.17026333333333332,0.499865960987566,-0.9327767236083744
EOAN,2023-02-14,0.296,1,0.17586333333333334,0.500317006736614,0.24012109332495904
EOAN,2023-02-15,-0.0772,1,0.17922000000000002,0.498195040327477,-0.514698018333238
EOAN,2023-02-16,0.4588,1,0.21040333333333333,0.48482177918768515,0.5123463452546484
EOAN,2023-02-17,-0.128,1,0.19703,0.4885488922343885,-0.6652967700192064
EOAN,2023-02-18,-0.128,1,0.19362333333333334,0.49050866327428544,-0.6556934819181495
EOAN,2023-02-19,0.5106,1,0.19362333333333334,0.49050866327428544,0.6462203226967632
EOAN,2023-02-20,-0.6124,1,0.14986666666666668,0.5021634816460178,-1.5179651538341044
EOAN,2023-02-21,0.34,1,0.13618,0.4906901230181693,0.41537416475051603
EOAN,2023-02-22,0.7351,1,0.14401666666666663,0.49851589680552416,1.1856860275088092
EOAN,2023-02-23,0.4767,1,0.15397666666666662,0.5021875921532147,0.6426350200123467
EOAN,2023-02-24,0.0,1,0.15397666666666662,0.5021875921532147,-0.3066118499791392
EOAN,2023-02-25,-0.2023,1,0.12420666666666666,0.49569683235743534,-0.6586821729601661
EOAN,2023-02-26,0.25,1,0.11498333333333331,0.49049644526346153,0.27526533162568556
EOAN,2023-02-27,-0.4767,1,0.06923666666666665,0.4790365348411785,-1.1396555940094808
EOAN,2023-03-01,0.8375,1,0.11950333333333332,0.4778551262805952,1.5025404713249035
EOAN,2023-03-02,0.7003,1,0.14542,0.4877995096914022,1.1375165185201501
EOAN,2023-03-03,-0.4215,1,0.14123666666666665,0.4922336195297942,-1.1432308650600105
EOAN,2023-03-04,-0.1531,1,0.146,0.4885341070929474,-0.6122397508329831
EOAN,2023-03-05,-0.4767,1,0.13921666666666666,0.49591252988692525,-1.241986498722071
EOAN,2023-03-06,0.7351,1,0.14289,0.5000252313288972,1.1843602340348047
EOAN,2023-03-07,0.1027,1,0.13226333333333332,0.4972800380021324,-0.059450070531901274
EOAN,2023-03-09,0.3818,1,0.13906,0.49931455264468166,0.4861464556045831
EOAN,2023-03-11,-0.1531,1,0.14456333333333332,0.4949920866544986,-0.6013496808507577
EOAN,2023-03-12,-0.6705,1,0.09606333333333333,0.5013684586886336,-1.5289420785231218
EOAN,2023-03-13,-0.1027,1,0.06572666666666664,0.48407883437004084,-0.34793230917821427
EOAN,2023-03-14,0.765,1,0.11648999999999998,0.4744852763603509,1.3667652766268028
EOAN,2023-03-15,0.296,1,0.14443333333333333,0.4587744816982209,0.33037292332742757
EOAN,2023-03-16,0.8689,1,0.15750666666666663,0.4739078252683476,1.5011217274804671
EOAN,2023-03-18,-0.7351,1,0.10403999999999998,0.48130482963968135,-1.743468896059498
EOAN,2023-03-19,-0.0516,1,0.11218666666666664,0.47634298692790916,-0.34384187688577117
EOAN,2023-03-20,0.3182,1,0.11292666666666665,0.4766555294414682,0.43065341877784774
EOAN,2023-03-21,0.6705,1,0.13784999999999997,0.48583092755856305,1.0963690654210014
EOAN,2023-03-22,0.8225,1,0.14997333333333332,0.49848897468756265,1.3491304739250962
EOAN,2023-03-24,0.1027,1,0.15766333333333332,0.4958252608518958,-0.11085222491266132
EOAN,2023-03-26,0.4588,1,0.17722333333333334,0.49574186600754594,0.5679904925810333
EOAN,2023-03-28,-0.296,1,0.15033666666666665,0.4989006351785986,-0.8946404057130235
EOAN,2023-03-29,-0.2732,1,0.1616433333333333,0.4846589392220224,-0.8972151303581578
EOAN,2023-03-30,0.5423,1,0.16838666666666666,0.488617280407318,0.7652478705248289
EOAN,2023-04-01,0.4767,1,0.15977333333333332,0.48049277789493916,0.6595867435409475
EOAN,2023-04-02,-0.3182,1,0.13327666666666665,0.4843153636895562,-0.9321956322576234
EOAN,2023-04-03,-0.128,1,0.12900999999999999,0.48609054311254424,-0.5287286569171016
EOAN,2023-04-04,0.5574,1,0.15433333333333332,0.4880202796332682,0.8259219616233131
EOAN,2023-04-07,-0.3612,1,0.13396,0.4965717065280078,-0.9971570943139747
EOAN,2023-04-08,-0.4215,1,0.1358,0.4943281382602674,-1.1273887866496028
EOAN,2023-04-09,-0.296,1,0.09801666666666664,0.48201051217849455,-0.8174441359917007
EOAN,2023-04-12,0.0,1,0.07467333333333333,0.4686077912529715,-0.15935145494203265
EOAN,2023-04-13,0.6369,1,0.10995333333333332,0.4698046217042917,1.1216293802199795
EOAN,2023-04-14,0.4588,1,0.13035,0.47127089050924764,0.6969452317436418
EOAN,2023-04-15,0.5,1,0.16290666666666667,0.4615238865812445,0.7303919539904313
EOAN,2023-04-16,0.0,1,0.13840333333333332,0.4494535229574361,-0.30793691953425917
EOAN,2023-04-17,0.128,1,0.13924666666666666,0.4494079543925144,-0.025025517587621022
EOAN,2023-04-18,-0.765,1,0.10101999999999998,0.4760487278738856,-1.8191835190229209
EOAN,2023-04-19,0.4939,1,0.12258666666666666,0.4787870246659841,0.7755292315876197
EOAN,2023-04-20,0.6808,1,0.16762999999999997,0.4649665187427199,1.1036708651358886
EOAN,2023-04-21,0.4215,1,0.18510333333333331,0.46430646053964236,0.509139300779734
EOAN,2023-04-22,0.34,1,0.17093666666666663,0.4523321250672077,0.37375928872664943
EOAN,2023-04-23,0.5267,1,0.17862666666666668,0.45647369598525245,0.7625265954964876
EOAN,2023-04-24,0.1027,1,0.15308666666666668,0.4375636960397354,-0.1151527586102368
EOAN,2023-04-25,-0.6124,1,0.15717666666666666,0.4294740204766381,-1.7919050512358734
EOAN,2023-04-26,-0.128,1,0.15463,0.43097858027420843,-0.6557866514390988
EOAN,2023-04-27,-0.7269,1,0.11979333333333334,0.4586511618102422,-1.8460507763493594
EOAN,2023-04-28,-0.2732,1,0.08833666666666667,0.4518905127414682,-0.8000536777666453
EOAN,2023-04-29,-0.1027,1,0.05749666666666666,0.43115370767706274,-0.3715534942973403
EOAN,2023-04-30,-0.3612,1,0.042033333333333325,0.43774509141447965,-0.9211601483191303
EOAN,2023-05-01,-0.5423,1,0.008663333333333323,0.44300488320133646,-1.243695846763233
EOAN,2023-05-02,-0.5267,1,0.0009733333333333224,0.4504161500544635,-1.1715240078969813
EOAN,2023-05-03,0.34,1,0.021413333333333326,0.45145744041464975,0.7056848290595336
EOAN,2023-05-04,-0.128,1,-0.0009300000000000086,0.44126094723159454,-0.2879701926880642
EOAN,2023-05-05,-0.4939,1,-0.033283333333333345,0.4406152572086643,-1.0453942734182948
EOAN,2023-05-07,-0.0258,1,-0.02353666666666668,0.4373170912099912,-0.005175497090843198
EOAN,2023-05-08,0.0,1,-0.01927000000000001,0.4368869562223634,0.04410751963533585
EOAN,2023-05-09,-0.6808,1,-0.06054333333333335,0.43901163183343717,-1.4128479103760843
EOAN,2023-05-10,-0.4404,1,-0.06318333333333334,0.4411150737997209,-0.8551434513841483
EOAN,2023-05-11,0.7674,1,-0.02355333333333335,0.4607809889916161,1.7165494068326779
EOAN,2023-05-12,0.128,1,-0.009420000000000013,0.4586337720094173,0.29962904693633924
EOAN,2023-05-13,-0.2732,1,-0.01852666666666668,0.4611457387505776,-0.5522621417327676
EOAN,2023-05-14,-0.2263,1,-0.04730000000000001,0.44550455239749964,-0.4017916293710237
EOAN,2023-05-15,-0.6369,1,-0.08382333333333335,0.44749213877382,-1.2359472239717113
EOAN,2023-05-16,-0.25,1,-0.10882333333333334,0.4345128946805585,-0.3249078874182911
EOAN,2023-05-17,-0.3182,1,-0.11943000000000001,0.4356470907622994,-0.45626380667937055
EOAN,2023-05-19,0.7184,1,-0.09975000000000002,0.45987185902611816,1.7790825508058186
EOAN,2023-05-20,0.6597,1,-0.05226000000000001,0.4623601153601617,1.5398387022319366
EOAN,2023-05-21,0.128,1,-0.06445666666666666,0.45216984807232236,0.425629146850774
EOAN,2023-05-22,0.25,1,-0.07881666666666667,0.43416820122392996,0.7573485707606523
EOAN,2023-05-23,0.1531,1,-0.08776333333333335,0.42619511759799383,0.5651480352257962
EOAN,2023-05-24,-0.802,1,-0.12583000000000003,0.4375206983478137,-1.5454583121515968
EOAN,2023-05-25,-0.5994,1,-0.1633666666666667,0.42780553053230036,-1.0192325769860795
EOAN,2023-05-27,-0.7906,1,-0.19314333333333333,0.43957425615948087,-1.3591711941608902
EOAN,2023-05-28,0.8271,1,-0.14516,0.4697610754415482,2.0696904252574178
EOAN,2023-05-29,-0.6124,1,-0.16130666666666665,0.4774135010538618,-0.9448692429886708
EOAN,2023-05-30,0.2023,1,-0.13033333333333333,0.46953092684547176,0.708437536943774
EOAN,2023-05-31,0.0,1,-0.12122666666666666,0.4693137836674199,0.2583062140629012
EOAN,2023-06-01,-0.3182,1,-0.12841,0.4706677079170208,-0.40323565183583865
EOAN,2023-06-02,0.34,1,-0.10503666666666668,0.4760882998970365,0.9347775754264801
EOAN,2023-06-03,-0.5106,1,-0.10398000000000002,0.4751185299661984,-0.8558285445716638
EOAN,2023-06-05,0.0,1,-0.08642333333333335,0.468646747843584,0.18441039808981688
EOAN,2023-06-06,0.1779,1,-0.09182666666666668,0.4644766256940083,0.5807109588424356
EOAN,2023-06-07,0.6705,1,-0.06521,0.4847678992089392,1.5176541210764092
EOAN,2023-06-08,-0.5267,1,-0.06630333333333334,0.48580397670419406,-0.9477004897944713
EOAN,2023-06-10,0.0,1,-0.06544333333333334,0.4859009773416896,0.13468450648394775
EOAN,2023-06-12,0.4215,1,-0.05139333333333333,0.493886833982856,0.9574932976442709
EOAN,2023-06-13,0.296,1,-0.018833333333333337,0.4830408959150733,0.6517736613934367
EOAN,2023-06-14,0.1531,1,0.0009499999999999935,0.47729944027796123,0.31877263445227083
EOAN,2023-06-15,0.34,1,-0.01329666666666667,0.45968685704534756,0.7685594252954994
EOAN,2023-06-17,-0.6597,1,-0.039553333333333336,0.473622806951236,-1.309368251623315
EOAN,2023-06-19,-0.4215,1,-0.04449666666666667,0.476908063491265,-0.7905157454739459
EOAN,2023-06-20,-0.4019,1,-0.05035,0.48028204985590817,-0.731965727441761
EOAN,2023-06-21,-0.5267,1,-0.04667666666666667,0.4760439777448365,-1.008359218422105
EOAN,2023-06-22,0.7351,1,-0.01384,0.495128167733122,1.5126184467123358
EOAN,2023-06-23,-0.2263,1,-0.010776666666666667,0.4934616602396145,-0.4367580112073546
EOAN,2023-06-25,-0.4939,1,-0.05118666666666667,0.4811748694482139,-0.9200674462509103
EOAN,2023-06-26,-0.4215,1,-0.08722666666666666,0.4663561632363249,-0.7167769179110025
EOAN,2023-06-27,0.8442,1,-0.06335333333333334,0.49519376544271365,1.8327236663045656
EOAN,2023-06-28,-0.2263,1,-0.07923,0.4924284769700413,-0.29866266245391726
EOAN,2023-06-29,0.2732,1,-0.07522666666666668,0.49486456589122707,0.7040848965194489
EOAN,2023-06-30,0.0,1,-0.048493333333333326,0.47553442381165745,0.10197649403514021
EOAN,2023-07-02,0.4767,1,-0.012623333333333332,0.47312558782058567,1.0342356150876584
EOAN,2023-07-03,0.1027,1,0.017153333333333333,0.4500206552603109,0.19009497823423877
EOAN,2023-07-04,-0.4215,1,-0.024466666666666668,0.4298145360528176,-0.9237317494644807
EOAN,2023-07-05,0.5423,1,0.014023333333333336,0.42704235329267654,1.2370591876740817
EOAN,2023-07-06,-0.2263,1,-0.0002633333333333312,0.4276952633176662,-0.5284993453359343
EOAN,2023-07-07,-0.2732,1,-0.009369999999999996,0.430588223288193,-0.6127199624394242
EOAN,2023-07-08,-0.0516,1,-0.00048333333333333073,0.42672847466738617,-0.11978733480700952
EOAN,2023-07-09,-0.25,1,-0.020149999999999998,0.42408298126663846,-0.541992982867388
EOAN,2023-07-10,0.6369,1,0.018100000000000005,0.43002912892516704,1.4389722890322683
EOAN,2023-07-11,-0.4215,1,0.004050000000000006,0.4374623126624739,-0.972769511069483
EOAN,2023-07-12,-0.296,1,-0.01174666666666666,0.43951953056391757,-0.6467365237868433
EOAN,2023-07-14,0.4404,1,-0.019416666666666662,0.4290870959601795,1.0716161613709747
EOAN,2023-07-15,-0.6808,1,-0.024553333333333326,0.43623215563412504,-1.5043518873860169
EOAN,2023-07-16,0.2023,1,-0.017809999999999993,0.4381840153130442,0.5023232073921059
EOAN,2023-07-17,0.4939,1,-0.01539666666666666,0.44087807485183195,1.1551871043662774
EOAN,2023-07-18,-0.4404,1,-0.039943333333333324,0.44343543687684794,-0.903077727587844
EOAN,2023-07-19,0.3818,1,-0.032319999999999995,0.4488019633923493,0.9227232360344426
EOAN,2023-07-20,-0.7506,1,-0.06867333333333334,0.46159132165789807,-1.477338577808157
EOAN,2023-07-21,0.1779,1,-0.04075333333333333,0.44979037242524084,0.4861227512593669
EOAN,2023-07-22,0.4019,1,-0.013306666666666666,0.4508767076166881,0.9208873726510037
EOAN,2023-07-23,-0.5267,1,-0.01746666666666667,0.4551412485063885,-1.1188468085554886
EOAN,2023-07-25,0.0,1,8.999999999999748e-05,0.44486311443657245,-0.00020230942300978176
EOAN,2023-07-26,-0.6808,1,-0.047106666666666665,0.4392681318718227,-1.4426116700818248
EOAN,2023-07-27,-0.4767,1,-0.05545333333333334,0.4451302960996333,-0.9463446329260393
EOAN,2023-07-28,0.4019,1,-0.025593333333333336,0.4447500824239294,0.96119899743122
EOAN,2023-07-30,-0.2263,1,-0.019086666666666665,0.44016248624667076,-0.47076554637872803
EOAN,2023-07-31,0.4767,1,-0.031336666666666665,0.41995837600256614,1.2097310012065632
EOAN,2023-08-01,0.5106,1,-0.006773333333333327,0.429601660670178,1.2043094352247885
EOAN,2023-08-02,-0.4767,1,-0.03176999999999999,0.43453784498491954,-1.0239154198765845
EOAN,2023-08-03,-0.4767,1,-0.04766,0.44198804914409956,-0.97070497908445
EOAN,2023-08-05,0.6908,1,-0.04052333333333333,0.45235366975435265,1.6167069756071022
